person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,loan_burden,loan_burden_category,credit_score_category,income_category,age_category
27.0,male,Master,72477.0,1,MORTGAGE,5000.0,PERSONAL,7.14,0.07,9.0,683,Yes,0,0.06898740290023042,Low,Good,Medium,Adult
30.0,male,High School,145087.0,7,MORTGAGE,6123.0,PERSONAL,11.74,0.04,8.0,646,No,0,0.04220226484798776,Low,Average,High,Adult
33.0,female,Associate,57147.0,10,MORTGAGE,5512.0,MEDICAL,11.06,0.1,9.0,680,Yes,0,0.09645300715698112,Low,Good,Medium,Adult
22.0,male,High School,73006.0,2,MORTGAGE,3000.0,HOMEIMPROVEMENT,12.64,0.04,3.0,625,No,0,0.041092512944141575,Low,Average,Medium,Young
31.0,female,Master,25424.0,11,OWN,7000.0,MEDICAL,9.21,0.28,5.0,629,No,0,0.2753303964757709,Medium,Average,Low,Adult
23.0,male,High School,70574.0,0,RENT,1235.0,DEBTCONSOLIDATION,14.09,0.02,4.0,617,No,0,0.01749936237141157,Low,Average,Medium,Young
23.0,female,High School,35330.0,0,RENT,4000.0,MEDICAL,10.84,0.11,2.0,633,Yes,0,0.11321822813472969,Medium,Average,Low,Young
26.0,male,Bachelor,144904.0,4,MORTGAGE,8444.0,MEDICAL,6.4,0.06,6.0,575,Yes,0,0.05827306354551979,Low,Poor,High,Adult
29.0,male,Associate,102906.0,7,MORTGAGE,5519.0,HOMEIMPROVEMENT,10.27,0.05,10.0,660,Yes,0,0.05363146949643364,Low,Average,High,Adult
31.0,female,Bachelor,66882.0,11,RENT,10000.0,MEDICAL,10.47,0.15,10.0,692,No,0,0.1495170598965342,Medium,Good,Medium,Adult
24.0,male,Master,95282.0,1,MORTGAGE,5000.0,HOMEIMPROVEMENT,16.83,0.05,4.0,630,No,0,0.05247580865221133,Low,Average,High,Young
25.0,female,Bachelor,78865.0,0,RENT,4000.0,PERSONAL,8.25,0.05,4.0,683,Yes,0,0.05071958409941039,Low,Good,Medium,Young
24.0,female,Bachelor,121064.0,2,MORTGAGE,5000.0,PERSONAL,10.8,0.04,4.0,628,Yes,0,0.04130046917332981,Low,Average,High,Young
25.0,female,Associate,111626.0,3,MORTGAGE,6000.0,VENTURE,9.64,0.05,6.0,657,Yes,0,0.05375091824485335,Low,Average,High,Young
23.0,male,High School,48775.0,2,RENT,8428.0,VENTURE,9.38,0.17,4.0,642,Yes,0,0.17279343926191695,Medium,Average,Medium,Young
33.0,male,Bachelor,52685.0,13,RENT,7000.0,MEDICAL,7.88,0.13,6.0,726,No,0,0.1328651418809908,Medium,Good,Medium,Adult
22.0,female,Associate,84652.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,10.36,0.18,2.0,595,Yes,0,0.17719604970939848,Medium,Average,High,Young
26.0,female,Bachelor,91794.0,6,MORTGAGE,3000.0,VENTURE,11.39,0.03,5.0,625,Yes,0,0.03268187463232891,Low,Average,High,Adult
30.0,male,High School,159821.0,6,MORTGAGE,17844.0,VENTURE,11.19,0.11,5.0,536,Yes,0,0.11164990833494973,Medium,Poor,High,Adult
22.0,male,Bachelor,87075.0,0,MORTGAGE,2025.0,VENTURE,7.65,0.02,2.0,605,Yes,0,0.023255813953488372,Low,Average,High,Young
27.0,female,Master,66822.0,6,RENT,9000.0,DEBTCONSOLIDATION,10.45,0.13,5.0,551,Yes,0,0.13468618119780912,Medium,Poor,Medium,Adult
26.0,male,Associate,126795.0,4,MORTGAGE,9642.0,VENTURE,9.45,0.08,3.0,605,Yes,0,0.07604400804448125,Low,Average,High,Adult
23.0,female,Associate,44356.0,1,RENT,7000.0,EDUCATION,7.9,0.16,4.0,639,No,0,0.15781404995941925,Medium,Average,Medium,Young
24.0,male,High School,103862.0,1,RENT,4817.0,VENTURE,9.44,0.05,4.0,536,No,0,0.046378848857137354,Low,Poor,High,Young
23.0,male,Associate,78665.0,0,RENT,12000.0,EDUCATION,12.14,0.15,4.0,630,No,0,0.15254560477976228,Medium,Average,Medium,Young
28.0,male,Associate,125550.0,4,MORTGAGE,35000.0,EDUCATION,13.33,0.28,7.0,616,Yes,0,0.27877339705296694,Medium,Average,High,Adult
22.0,female,Associate,65202.0,3,MORTGAGE,16000.0,MEDICAL,11.04,0.25,4.0,557,Yes,0,0.24539124566731083,Medium,Poor,Medium,Young
35.0,female,Associate,129915.0,13,MORTGAGE,13158.0,VENTURE,10.56,0.1,13.0,597,Yes,0,0.10128160720471077,Medium,Average,High,Adult
32.0,female,Bachelor,178028.0,13,MORTGAGE,4467.0,HOMEIMPROVEMENT,6.56,0.03,7.0,645,No,0,0.02509155863122655,Low,Average,High,Adult
33.0,female,High School,30177.0,14,RENT,2000.0,MEDICAL,14.35,0.07,8.0,542,Yes,0,0.06627564038837526,Low,Poor,Low,Adult
25.0,male,High School,106703.0,3,MORTGAGE,21214.0,DEBTCONSOLIDATION,8.39,0.2,5.0,639,No,0,0.19881352914163614,Medium,Average,High,Young
26.0,female,High School,27215.0,5,OWN,7500.0,VENTURE,11.0,0.28,3.0,578,No,0,0.275583318023149,Medium,Poor,Low,Adult
26.0,male,Bachelor,85215.0,1,RENT,11068.0,DEBTCONSOLIDATION,11.95,0.13,5.0,671,Yes,0,0.12988323651939213,Medium,Good,High,Adult
45.0,female,Associate,131910.0,24,MORTGAGE,16000.0,DEBTCONSOLIDATION,6.79,0.12,14.0,655,No,0,0.12129482222727617,Medium,Average,High,Middle Age
29.0,female,Bachelor,61355.0,5,RENT,9000.0,EDUCATION,9.9,0.15,8.0,646,No,0,0.14668731154755113,Medium,Average,Medium,Adult
41.0,female,High School,67164.0,18,MORTGAGE,10000.0,MEDICAL,9.46,0.15,15.0,704,Yes,0,0.1488892859269847,Medium,Good,Medium,Middle Age
22.0,female,High School,125971.0,2,MORTGAGE,15000.0,EDUCATION,10.35,0.12,4.0,643,Yes,0,0.11907502520421367,Medium,Average,High,Young
24.0,male,Associate,85430.0,4,OTHER,9000.0,PERSONAL,10.77,0.11,4.0,637,No,0,0.10534940887276133,Medium,Average,High,Young
25.0,female,Associate,62188.0,6,OWN,12000.0,EDUCATION,9.79,0.19,4.0,625,Yes,0,0.19296327265710425,Medium,Average,Medium,Young
26.0,female,High School,174929.0,6,MORTGAGE,20558.0,DEBTCONSOLIDATION,11.69,0.12,6.0,698,Yes,0,0.11752196605479938,Medium,Good,High,Adult
27.0,female,Master,121520.0,3,MORTGAGE,22000.0,EDUCATION,10.17,0.18,6.0,673,Yes,0,0.18104015799868334,Medium,Good,High,Adult
21.0,male,Associate,60787.0,0,RENT,10000.0,EDUCATION,6.16,0.16,4.0,653,Yes,0,0.1645088588020465,Medium,Average,Medium,Young
28.0,female,Master,51705.0,6,RENT,10000.0,EDUCATION,10.92,0.19,7.0,720,No,0,0.19340489314379652,Medium,Good,Medium,Adult
34.0,female,Master,59196.0,12,MORTGAGE,8400.0,VENTURE,11.52,0.14,10.0,726,Yes,0,0.14190147982971824,Medium,Good,Medium,Adult
37.0,female,Associate,55096.0,14,MORTGAGE,12000.0,MEDICAL,7.56,0.22,8.0,654,Yes,0,0.21780165529258022,Medium,Average,Medium,Adult
40.0,female,High School,99187.0,17,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.54,0.1,9.0,559,No,0,0.10081966386724067,Medium,Poor,High,Adult
25.0,female,Associate,108786.0,6,MORTGAGE,13000.0,DEBTCONSOLIDATION,12.04,0.12,3.0,671,Yes,0,0.1195006710422297,Medium,Good,High,Young
25.0,male,Associate,157236.0,6,MORTGAGE,20000.0,EDUCATION,14.38,0.13,2.0,671,Yes,0,0.12719733394388053,Medium,Good,High,Young
29.0,female,Bachelor,156374.0,4,MORTGAGE,27300.0,PERSONAL,10.57,0.17,6.0,608,Yes,0,0.17458145215956616,Medium,Average,High,Adult
28.0,male,Associate,48346.0,5,MORTGAGE,8000.0,MEDICAL,11.74,0.17,6.0,562,Yes,0,0.1654738758118562,Medium,Poor,Medium,Adult
27.0,female,Bachelor,35399.0,4,RENT,4000.0,DEBTCONSOLIDATION,6.99,0.11,4.0,639,No,0,0.1129975423034549,Medium,Average,Low,Adult
24.0,female,High School,95363.0,1,MORTGAGE,4815.0,DEBTCONSOLIDATION,7.64,0.05,5.0,608,Yes,0,0.05049128068538112,Low,Average,High,Young
25.0,male,Bachelor,84914.0,3,RENT,19077.0,MEDICAL,8.73,0.22,6.0,697,Yes,0,0.22466259980686343,Medium,Good,High,Young
22.0,female,Bachelor,48898.0,0,RENT,4000.0,EDUCATION,8.14,0.08,2.0,682,Yes,0,0.08180293672542845,Low,Good,Medium,Young
40.0,male,High School,96874.0,17,MORTGAGE,10000.0,VENTURE,8.52,0.1,15.0,571,No,0,0.10322687201932407,Medium,Poor,High,Adult
26.0,male,Associate,61221.0,1,MORTGAGE,24194.0,HOMEIMPROVEMENT,11.0,0.4,3.0,656,No,0,0.39519119256464286,High,Average,Medium,Adult
24.0,male,Master,69299.0,0,MORTGAGE,14118.0,VENTURE,13.76,0.2,4.0,640,No,0,0.20372588349038226,Medium,Average,Medium,Young
32.0,male,Associate,40415.0,7,RENT,6000.0,PERSONAL,8.37,0.15,6.0,516,Yes,0,0.14845973029815662,Medium,Poor,Medium,Adult
32.0,male,Bachelor,28691.0,10,RENT,1105.0,MEDICAL,12.38,0.04,7.0,641,Yes,0,0.038513819664703214,Low,Average,Low,Adult
31.0,female,Associate,144922.0,10,MORTGAGE,28000.0,MEDICAL,8.9,0.19,8.0,528,Yes,0,0.19320738052193595,Medium,Poor,High,Adult
35.0,male,Bachelor,126885.0,8,MORTGAGE,10000.0,EDUCATION,7.72,0.08,8.0,550,Yes,0,0.07881152224455215,Low,Poor,High,Adult
27.0,female,Associate,58782.0,6,RENT,6000.0,PERSONAL,13.29,0.1,7.0,626,Yes,0,0.10207206287639073,Medium,Average,Medium,Adult
41.0,male,Doctorate,49666.0,18,RENT,4000.0,VENTURE,12.85,0.08,16.0,628,No,0,0.08053799379857447,Low,Average,Medium,Middle Age
29.0,female,Bachelor,60525.0,8,RENT,6500.0,MEDICAL,8.5,0.11,6.0,668,No,0,0.107393638992152,Medium,Average,Medium,Adult
33.0,male,Associate,82364.0,7,RENT,4995.0,VENTURE,12.18,0.06,10.0,582,Yes,0,0.06064542761400612,Low,Average,High,Adult
24.0,female,High School,55383.0,2,MORTGAGE,6000.0,VENTURE,6.96,0.11,3.0,585,Yes,0,0.1083364931477168,Medium,Average,Medium,Young
22.0,male,High School,108519.0,0,MORTGAGE,21000.0,VENTURE,10.98,0.19,4.0,622,Yes,0,0.1935144997650181,Medium,Average,High,Young
25.0,male,Bachelor,40185.0,3,MORTGAGE,8000.0,EDUCATION,8.73,0.2,4.0,648,No,0,0.19907925842976235,Medium,Average,Medium,Young
24.0,male,Associate,144333.0,1,RENT,12000.0,EDUCATION,9.8,0.08,2.0,684,Yes,0,0.08314106960986054,Low,Good,High,Young
37.0,male,Master,98561.0,13,MORTGAGE,8043.0,VENTURE,11.27,0.08,12.0,649,Yes,0,0.08160428567080286,Low,Average,High,Adult
34.0,male,Bachelor,87473.0,9,MORTGAGE,18000.0,EDUCATION,15.64,0.21,9.0,682,Yes,0,0.20577778285871068,Medium,Good,High,Adult
25.0,male,Associate,180549.0,6,MORTGAGE,12199.0,MEDICAL,9.26,0.07,4.0,641,No,0,0.06756614547851277,Low,Average,High,Young
35.0,male,Bachelor,68142.0,13,MORTGAGE,10000.0,PERSONAL,11.34,0.15,5.0,560,Yes,0,0.14675237005077632,Medium,Poor,Medium,Adult
32.0,male,Bachelor,288685.0,11,MORTGAGE,6243.0,MEDICAL,5.95,0.02,5.0,686,Yes,0,0.021625647331866914,Low,Good,Very High,Adult
27.0,male,Bachelor,104130.0,1,MORTGAGE,18000.0,VENTURE,8.57,0.17,3.0,646,No,0,0.17286084701815038,Medium,Average,High,Adult
40.0,female,High School,80462.0,17,RENT,13754.0,EDUCATION,10.7,0.17,9.0,549,Yes,0,0.17093783400860033,Medium,Poor,High,Adult
29.0,female,Associate,77904.0,6,MORTGAGE,8000.0,HOMEIMPROVEMENT,14.65,0.1,5.0,644,No,0,0.10269049086054631,Medium,Average,Medium,Adult
24.0,female,High School,79106.0,1,RENT,9600.0,PERSONAL,12.91,0.12,4.0,656,Yes,0,0.12135615503248805,Medium,Average,Medium,Young
29.0,female,Master,67086.0,7,RENT,14000.0,HOMEIMPROVEMENT,11.71,0.21,6.0,620,Yes,0,0.20868735652744239,Medium,Average,Medium,Adult
26.0,female,Associate,91731.0,5,MORTGAGE,15000.0,MEDICAL,16.49,0.16,3.0,568,Yes,0,0.163521601203519,Medium,Poor,High,Adult
25.0,male,Bachelor,91465.0,1,MORTGAGE,10000.0,MEDICAL,10.64,0.11,3.0,628,No,0,0.10933143825507025,Medium,Average,High,Young
23.0,female,High School,39340.0,2,RENT,1672.0,EDUCATION,7.81,0.04,4.0,702,Yes,0,0.04250127097102186,Low,Good,Low,Young
26.0,male,Bachelor,42623.0,3,MORTGAGE,19279.0,PERSONAL,7.39,0.45,7.0,524,Yes,0,0.45231447809867914,High,Poor,Medium,Adult
30.0,female,Bachelor,39940.0,11,RENT,9001.0,MEDICAL,11.22,0.23,10.0,582,Yes,0,0.22536304456685027,Medium,Average,Low,Adult
31.0,female,High School,66853.0,10,RENT,11000.0,MEDICAL,10.16,0.16,9.0,674,Yes,0,0.16454011039145588,Medium,Good,Medium,Adult
27.0,female,Bachelor,57279.0,6,RENT,1629.0,MEDICAL,12.01,0.03,5.0,646,No,0,0.028439742313937044,Low,Average,Medium,Adult
21.0,male,Bachelor,43805.0,0,RENT,4000.0,DEBTCONSOLIDATION,5.97,0.09,4.0,679,No,0,0.09131377696609976,Low,Good,Medium,Young
26.0,female,Bachelor,96634.0,4,MORTGAGE,18000.0,EDUCATION,5.79,0.19,4.0,662,Yes,0,0.18626984291243248,Medium,Average,High,Adult
35.0,female,Associate,58966.0,11,MORTGAGE,4200.0,MEDICAL,13.46,0.07,7.0,611,Yes,0,0.07122748702642201,Low,Average,Medium,Adult
26.0,male,High School,63227.0,5,MORTGAGE,3583.0,VENTURE,10.02,0.06,3.0,583,Yes,0,0.05666882819048824,Low,Average,Medium,Adult
31.0,female,Doctorate,125722.0,12,MORTGAGE,7825.0,PERSONAL,9.81,0.06,7.0,602,Yes,0,0.062240498878477914,Low,Average,High,Adult
22.0,female,Associate,79024.0,0,RENT,10000.0,EDUCATION,9.49,0.13,3.0,646,No,0,0.1265438347843693,Medium,Average,Medium,Young
33.0,male,Bachelor,121107.0,10,MORTGAGE,35000.0,PERSONAL,11.1,0.29,11.0,685,No,0,0.2890006358013988,Medium,Good,High,Adult
23.0,male,Master,23821.0,4,OWN,2260.0,MEDICAL,11.61,0.09,4.0,620,Yes,0,0.09487427060157004,Low,Average,Low,Young
22.0,female,High School,60892.0,3,MORTGAGE,5320.0,PERSONAL,12.61,0.09,3.0,686,No,0,0.08736779872561257,Low,Good,Medium,Young
38.0,female,Associate,91114.0,14,RENT,17000.0,VENTURE,7.28,0.19,10.0,574,Yes,0,0.1865794499198806,Medium,Poor,High,Adult
26.0,male,Associate,114992.0,4,RENT,14000.0,VENTURE,13.64,0.12,5.0,609,Yes,0,0.12174759983303186,Medium,Average,High,Adult
29.0,female,High School,128520.0,4,RENT,6000.0,EDUCATION,11.04,0.05,7.0,618,Yes,0,0.04668534080298786,Low,Average,High,Adult
30.0,male,Bachelor,132856.0,8,MORTGAGE,23990.0,HOMEIMPROVEMENT,17.95,0.18,8.0,684,No,0,0.18057144577587764,Medium,Good,High,Adult
30.0,female,Bachelor,173263.0,5,MORTGAGE,4926.0,DEBTCONSOLIDATION,16.04,0.03,7.0,581,No,0,0.028430767099727004,Low,Average,High,Adult
28.0,female,High School,70538.0,2,RENT,4000.0,EDUCATION,7.79,0.06,10.0,617,Yes,0,0.056707023164818966,Low,Average,Medium,Adult
26.0,male,High School,58626.0,0,RENT,4500.0,PERSONAL,8.84,0.08,5.0,566,Yes,0,0.07675775253300583,Low,Poor,Medium,Adult
26.0,female,High School,126734.0,3,RENT,13834.0,HOMEIMPROVEMENT,8.31,0.11,3.0,633,Yes,0,0.10915776350466332,Medium,Average,High,Adult
28.0,male,Associate,89580.0,6,RENT,8868.0,EDUCATION,16.39,0.1,7.0,667,Yes,0,0.09899531145344943,Low,Average,High,Adult
24.0,male,Bachelor,29872.0,2,RENT,2000.0,EDUCATION,11.84,0.07,4.0,561,Yes,0,0.06695232994108195,Low,Poor,Low,Young
22.0,male,Master,58481.0,0,RENT,7239.0,PERSONAL,11.97,0.12,4.0,609,No,0,0.12378379302679503,Medium,Average,Medium,Young
28.0,male,Bachelor,37237.0,4,MORTGAGE,15000.0,VENTURE,11.01,0.4,9.0,659,Yes,0,0.40282514703117867,High,Average,Low,Adult
27.0,female,High School,100614.0,3,MORTGAGE,3500.0,EDUCATION,6.4,0.03,5.0,603,Yes,0,0.03478641143379649,Low,Average,High,Adult
27.0,female,Associate,39510.0,4,RENT,5538.0,DEBTCONSOLIDATION,7.96,0.14,7.0,653,Yes,0,0.140167046317388,Medium,Average,Low,Adult
40.0,male,Associate,73007.0,21,MORTGAGE,12000.0,DEBTCONSOLIDATION,9.6,0.16,16.0,713,No,0,0.16436780034791185,Medium,Good,Medium,Adult
25.0,female,Bachelor,80379.0,4,RENT,6618.0,EDUCATION,11.39,0.08,4.0,692,Yes,0,0.08233493823013474,Low,Good,High,Young
26.0,male,High School,115842.0,6,MORTGAGE,16000.0,VENTURE,5.79,0.14,3.0,675,No,0,0.1381191623072806,Medium,Good,High,Adult
23.0,female,Bachelor,134053.0,0,RENT,12000.0,PERSONAL,13.22,0.09,3.0,631,Yes,0,0.0895168328944522,Low,Average,High,Young
29.0,male,Master,48989.0,4,RENT,6000.0,MEDICAL,11.07,0.12,6.0,578,Yes,0,0.12247647431055951,Medium,Poor,Medium,Adult
30.0,female,Bachelor,66857.0,6,MORTGAGE,12000.0,DEBTCONSOLIDATION,7.49,0.18,6.0,620,Yes,0,0.17948756300761326,Medium,Average,Medium,Adult
30.0,male,Bachelor,20078.0,5,RENT,2317.0,DEBTCONSOLIDATION,12.26,0.12,7.0,672,Yes,0,0.11539994023309094,Medium,Good,Low,Adult
23.0,female,Master,46963.0,0,RENT,2000.0,VENTURE,8.89,0.04,3.0,590,Yes,0,0.04258671720290441,Low,Average,Medium,Young
23.0,female,Bachelor,73354.0,0,MORTGAGE,13247.0,PERSONAL,8.31,0.18,3.0,631,Yes,0,0.1805900155410748,Medium,Average,Medium,Young
26.0,female,High School,151067.0,1,MORTGAGE,8000.0,MEDICAL,13.79,0.05,4.0,558,Yes,0,0.052956635135403496,Low,Poor,High,Adult
39.0,male,Bachelor,49260.0,16,OWN,15000.0,HOMEIMPROVEMENT,6.25,0.3,13.0,671,No,0,0.30450669914738127,High,Good,Medium,Adult
32.0,female,Master,79157.0,11,MORTGAGE,12000.0,VENTURE,7.54,0.15,6.0,668,No,0,0.15159745821595058,Medium,Average,Medium,Adult
23.0,male,Bachelor,63540.0,2,RENT,10000.0,VENTURE,11.94,0.16,2.0,659,No,0,0.15738117721120554,Medium,Average,Medium,Young
25.0,female,Associate,63360.0,1,RENT,7000.0,EDUCATION,10.71,0.11,3.0,583,Yes,0,0.11047979797979798,Medium,Average,Medium,Young
24.0,female,Associate,169123.0,0,MORTGAGE,16000.0,EDUCATION,11.34,0.09,3.0,630,Yes,0,0.09460570117606712,Low,Average,High,Young
39.0,male,Bachelor,173423.0,17,MORTGAGE,25000.0,PERSONAL,11.52,0.14,11.0,626,Yes,0,0.1441561961216217,Medium,Average,High,Adult
25.0,female,High School,133058.0,1,MORTGAGE,15000.0,HOMEIMPROVEMENT,9.77,0.11,2.0,649,Yes,0,0.11273279321799516,Medium,Average,High,Young
24.0,female,Bachelor,40721.0,0,RENT,8875.0,EDUCATION,11.85,0.22,6.0,552,Yes,0,0.21794651408364235,Medium,Poor,Medium,Young
23.0,female,High School,75529.0,1,RENT,10000.0,DEBTCONSOLIDATION,13.8,0.13,4.0,647,No,0,0.13239947569807622,Medium,Average,Medium,Young
23.0,male,Associate,48843.0,2,OWN,15000.0,EDUCATION,12.07,0.31,4.0,661,Yes,0,0.3071064430931761,High,Average,Medium,Young
31.0,female,Master,104135.0,9,MORTGAGE,5000.0,DEBTCONSOLIDATION,10.72,0.05,8.0,548,Yes,0,0.048014596437316946,Low,Poor,High,Adult
30.0,female,Master,123610.0,9,RENT,1566.0,HOMEIMPROVEMENT,7.82,0.01,10.0,635,Yes,0,0.01266887792249818,Low,Average,High,Adult
30.0,female,Associate,45314.0,4,RENT,10000.0,EDUCATION,7.71,0.22,6.0,585,Yes,0,0.22068234982566096,Medium,Average,Medium,Adult
31.0,female,Associate,109130.0,8,MORTGAGE,20000.0,HOMEIMPROVEMENT,14.41,0.18,9.0,646,No,0,0.18326766242096582,Medium,Average,High,Adult
28.0,female,Associate,101503.0,4,MORTGAGE,24901.0,VENTURE,15.27,0.25,5.0,609,Yes,0,0.24532279834093573,Medium,Average,High,Adult
28.0,female,Associate,96590.0,8,MORTGAGE,8372.0,PERSONAL,8.12,0.09,5.0,707,Yes,0,0.08667563930013458,Low,Good,High,Adult
24.0,female,High School,132585.0,3,MORTGAGE,24689.0,HOMEIMPROVEMENT,15.68,0.19,3.0,610,Yes,0,0.18621261832032282,Medium,Average,High,Young
26.0,male,Associate,48292.0,1,RENT,3500.0,MEDICAL,6.77,0.07,4.0,637,No,0,0.07247577238465998,Low,Average,Medium,Adult
32.0,male,Bachelor,58436.0,10,RENT,10000.0,EDUCATION,9.22,0.17,10.0,636,No,0,0.1711273872270518,Medium,Average,Medium,Adult
27.0,male,Bachelor,61211.0,5,MORTGAGE,9809.0,PERSONAL,8.59,0.16,5.0,687,Yes,0,0.16024897485746026,Medium,Good,Medium,Adult
28.0,female,Associate,96772.0,7,RENT,10000.0,VENTURE,13.8,0.1,6.0,591,Yes,0,0.10333567560864713,Medium,Average,High,Adult
23.0,male,Associate,60887.0,0,RENT,8000.0,PERSONAL,12.32,0.13,3.0,635,Yes,0,0.13139093731009904,Medium,Average,Medium,Young
33.0,male,Bachelor,67224.0,9,RENT,8049.0,PERSONAL,11.01,0.12,9.0,653,Yes,0,0.11973402356301321,Medium,Average,Medium,Adult
25.0,male,High School,70759.0,3,RENT,5990.0,PERSONAL,5.85,0.08,5.0,631,No,0,0.08465354230557244,Low,Average,Medium,Young
25.0,female,Master,60896.0,1,RENT,7000.0,VENTURE,9.33,0.11,3.0,546,Yes,0,0.1149500788229112,Medium,Poor,Medium,Young
31.0,female,Associate,73145.0,4,MORTGAGE,15000.0,HOMEIMPROVEMENT,15.27,0.21,9.0,664,No,0,0.20507211702782144,Medium,Average,Medium,Adult
24.0,male,Associate,90879.0,0,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.68,0.13,3.0,601,Yes,0,0.13204370646684052,Medium,Average,High,Young
22.0,female,Associate,51527.0,3,MORTGAGE,7000.0,HOMEIMPROVEMENT,9.84,0.14,4.0,531,Yes,0,0.13585110718652357,Medium,Poor,Medium,Young
22.0,male,Bachelor,67074.0,0,RENT,6000.0,DEBTCONSOLIDATION,8.9,0.09,4.0,699,Yes,0,0.08945343948474818,Low,Good,Medium,Young
25.0,female,Bachelor,54867.0,4,MORTGAGE,3000.0,MEDICAL,8.85,0.05,4.0,658,Yes,0,0.05467767510525452,Low,Average,Medium,Young
31.0,female,Bachelor,92034.0,11,MORTGAGE,5657.0,HOMEIMPROVEMENT,12.61,0.06,8.0,602,No,0,0.061466414585913905,Low,Average,High,Adult
29.0,female,Bachelor,51161.0,6,RENT,2000.0,VENTURE,11.43,0.04,6.0,686,No,0,0.039092277320615314,Low,Good,Medium,Adult
29.0,male,Associate,65835.0,7,RENT,7298.0,HOMEIMPROVEMENT,7.95,0.11,5.0,569,Yes,0,0.11085288980025822,Medium,Poor,Medium,Adult
31.0,female,Master,91113.0,7,RENT,1199.0,PERSONAL,6.56,0.01,5.0,692,Yes,0,0.013159483279005192,Low,Good,High,Adult
27.0,female,Master,73278.0,4,RENT,5000.0,PERSONAL,10.86,0.07,3.0,690,No,0,0.06823330331067988,Low,Good,Medium,Adult
28.0,male,Associate,78928.0,7,MORTGAGE,10000.0,PERSONAL,15.41,0.13,6.0,579,No,0,0.1266977498479627,Medium,Poor,Medium,Adult
34.0,male,Bachelor,82652.0,13,MORTGAGE,15000.0,PERSONAL,11.77,0.18,5.0,678,Yes,0,0.18148381164400135,Medium,Good,High,Adult
28.0,female,Bachelor,67148.0,1,RENT,4500.0,VENTURE,6.99,0.07,6.0,711,Yes,0,0.06701614344433192,Low,Good,Medium,Adult
23.0,female,Master,139580.0,0,MORTGAGE,9292.0,DEBTCONSOLIDATION,9.02,0.07,3.0,576,Yes,0,0.06657114199742084,Low,Poor,High,Young
23.0,female,High School,47458.0,0,RENT,5000.0,EDUCATION,12.73,0.11,4.0,502,Yes,0,0.10535631505752455,Medium,Poor,Medium,Young
30.0,female,Bachelor,50072.0,2,RENT,6631.0,DEBTCONSOLIDATION,6.72,0.13,5.0,609,Yes,0,0.13242930180540022,Medium,Average,Medium,Adult
32.0,female,Bachelor,115155.0,6,MORTGAGE,18000.0,DEBTCONSOLIDATION,10.49,0.16,9.0,662,Yes,0,0.15631105900742479,Medium,Average,High,Adult
29.0,male,Bachelor,124533.0,6,MORTGAGE,8800.0,EDUCATION,7.75,0.07,9.0,620,Yes,0,0.07066400070664,Low,Average,High,Adult
22.0,male,Associate,55672.0,0,MORTGAGE,7000.0,EDUCATION,7.86,0.13,4.0,592,Yes,0,0.125736456387412,Medium,Average,Medium,Young
32.0,male,Associate,85907.0,9,MORTGAGE,1500.0,VENTURE,10.27,0.02,5.0,576,Yes,0,0.017460742430768155,Low,Poor,High,Adult
24.0,female,Master,36863.0,5,RENT,3000.0,MEDICAL,7.49,0.08,3.0,684,No,0,0.08138241597265551,Low,Good,Low,Young
27.0,male,Bachelor,29015.0,4,RENT,4867.0,VENTURE,13.02,0.17,6.0,574,No,0,0.16774082371187318,Medium,Poor,Low,Adult
33.0,male,Bachelor,173876.0,11,MORTGAGE,18929.0,DEBTCONSOLIDATION,11.21,0.11,8.0,657,No,0,0.10886493823184339,Medium,Average,High,Adult
29.0,female,Bachelor,60823.0,6,MORTGAGE,5000.0,EDUCATION,10.05,0.08,6.0,655,Yes,0,0.08220574453742828,Low,Average,Medium,Adult
23.0,female,High School,103158.0,0,RENT,12000.0,VENTURE,12.85,0.12,4.0,644,No,0,0.11632641191182458,Medium,Average,High,Young
22.0,female,Master,55043.0,0,RENT,4000.0,EDUCATION,12.96,0.07,3.0,544,No,0,0.072670457642207,Low,Poor,Medium,Young
26.0,female,Associate,49095.0,6,RENT,4200.0,MEDICAL,10.27,0.09,6.0,670,Yes,0,0.08554842652001222,Low,Average,Medium,Adult
26.0,male,Associate,64479.0,4,RENT,9600.0,VENTURE,11.33,0.15,3.0,666,No,0,0.14888568371097566,Medium,Average,Medium,Adult
28.0,male,Bachelor,121048.0,6,MORTGAGE,2000.0,MEDICAL,11.76,0.02,5.0,664,Yes,0,0.016522371290727644,Low,Average,High,Adult
34.0,male,High School,58388.0,11,RENT,9000.0,DEBTCONSOLIDATION,7.14,0.15,9.0,669,No,0,0.1541412619031308,Medium,Average,Medium,Adult
24.0,male,High School,52061.0,0,RENT,12000.0,PERSONAL,13.22,0.23,3.0,654,Yes,0,0.23049883790169223,Medium,Average,Medium,Young
28.0,female,Associate,72807.0,3,RENT,2400.0,PERSONAL,7.46,0.03,7.0,622,Yes,0,0.03296386336478635,Low,Average,Medium,Adult
